Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time_Hour,Location,Card_Type,Fraud_Flag
640,1153,56727,5,Delhi,Debit,0
641,2679,32980,5,Bangalore,Credit,0
642,4506,73363,18,Bangalore,Credit,0
643,1996,93901,20,Chennai,Debit,0
644,4157,92559,9,Bangalore,Credit,0
645,3744,18366,22,Delhi,Debit,0
646,4356,27354,2,Mumbai,Debit,0
647,2243,96108,17,Chennai,Credit,0
648,2092,87926,20,Delhi,Debit,0
649,4118,85416,18,Delhi,Debit,0
650,2008,13453,4,Chennai,Credit,0
651,3141,80102,10,Chennai,Credit,0
652,2773,84677,9,Delhi,Debit,0
653,1957,73545,16,Mumbai,Debit,0
654,4059,31982,3,Hyderabad,Debit,0
655,1452,96140,20,Delhi,Credit,0
656,2227,36751,17,Chennai,Debit,0
657,3959,3435,17,Bangalore,Debit,0
658,3265,99276,0,Bangalore,Debit,0
659,3521,57291,13,Chennai,Credit,0
660,3479,10417,7,Chennai,Debit,0
661,3388,65080,1,Hyderabad,Debit,0
662,1550,46555,18,Chennai,Credit,0
663,2635,33382,14,Bangalore,Credit,0
664,2312,85228,1,Mumbai,Debit,0
665,4325,76375,3,Chennai,Credit,0
666,2757,35318,0,Hyderabad,Debit,0
667,1356,86536,18,Mumbai,Debit,0
668,3070,25613,20,Hyderabad,Credit,1
669,2785,36454,9,Mumbai,Debit,0
670,3569,55232,0,Chennai,Debit,0
671,2781,33041,19,Bangalore,Debit,0
672,4908,47713,21,Mumbai,Debit,0
673,4171,65936,14,Delhi,Debit,0
674,3849,83898,3,Hyderabad,Credit,0
675,4251,24177,6,Mumbai,Debit,0
676,4294,57742,6,Hyderabad,Debit,1
677,4977,94439,21,Bangalore,Credit,0
678,3809,37550,17,Hyderabad,Credit,0
679,4730,33835,12,Hyderabad,Credit,0
680,3489,84196,9,Delhi,Credit,0
681,2631,89176,23,Hyderabad,Credit,0
682,3816,95029,7,Mumbai,Credit,0
683,2015,48047,9,Hyderabad,Credit,1
684,2348,7220,13,Chennai,Credit,0
685,1515,13353,13,Hyderabad,Debit,0
686,4087,71793,19,Chennai,Debit,0
687,3839,77902,21,Hyderabad,Credit,0
688,1335,35237,10,Hyderabad,Debit,0
689,2782,65084,5,Mumbai,Debit,0
690,3305,71826,20,Chennai,Debit,1
691,1496,1943,0,Chennai,Debit,0
692,1895,13803,18,Delhi,Debit,0
693,3207,38140,6,Hyderabad,Credit,0
694,4546,64972,23,Hyderabad,Credit,0
695,1851,76818,17,Mumbai,Debit,0
696,2687,59462,2,Delhi,Credit,0
697,2931,56080,19,Delhi,Debit,0
698,3737,17559,10,Mumbai,Debit,0
699,4746,68703,4,Chennai,Debit,0
700,3427,36979,18,Bangalore,Credit,0
701,2568,48341,20,Mumbai,Debit,0
702,1956,4092,23,Chennai,Debit,0
703,3738,62624,23,Delhi,Debit,0
704,4498,37251,1,Mumbai,Credit,0
705,2636,92332,21,Bangalore,Debit,0
706,2291,14066,3,Hyderabad,Credit,0
707,4906,25072,9,Mumbai,Debit,0
708,4648,27988,1,Bangalore,Debit,0
709,2440,43728,7,Bangalore,Debit,0
710,2191,61770,0,Mumbai,Credit,0
711,4913,56855,5,Chennai,Debit,0
712,2066,74373,10,Mumbai,Debit,0
713,4627,2036,9,Delhi,Debit,0
714,1284,76528,12,Bangalore,Debit,0
715,3444,83044,0,Bangalore,Debit,0
716,1011,12211,1,Hyderabad,Debit,0
717,2630,20739,2,Bangalore,Credit,0
718,4373,94749,8,Hyderabad,Debit,0
719,4969,60974,4,Bangalore,Credit,0
720,4324,99323,9,Bangalore,Debit,0
721,3546,74358,9,Mumbai,Credit,0
722,1753,63795,11,Mumbai,Debit,0
723,3082,1261,17,Delhi,Credit,0
724,3774,279,20,Chennai,Debit,0
725,3896,48592,20,Delhi,Credit,0
726,1089,14395,0,Bangalore,Debit,0
727,1775,31869,2,Delhi,Credit,0
728,3652,47829,4,Mumbai,Debit,0
729,4993,82471,16,Bangalore,Debit,0
730,4017,92294,7,Bangalore,Debit,0
731,2625,65634,16,Delhi,Credit,1
732,4069,20000,8,Hyderabad,Credit,0
733,1417,15223,5,Chennai,Credit,0
734,1114,58082,16,Delhi,Debit,0
735,1616,99323,7,Delhi,Credit,1
736,4974,28086,20,Chennai,Debit,0
737,4267,71406,6,Bangalore,Debit,0
738,1825,14342,6,Bangalore,Debit,0
739,4572,3102,14,Hyderabad,Debit,0
740,2649,44427,6,Delhi,Debit,0
741,2516,89367,21,Chennai,Debit,0
742,4146,67888,7,Delhi,Debit,0
743,1412,67869,8,Mumbai,Credit,0
744,4447,15670,14,Delhi,Credit,0
745,4491,30511,1,Delhi,Debit,0
746,1728,20800,6,Mumbai,Debit,0
747,4348,98476,14,Mumbai,Credit,0
748,4068,88769,17,Chennai,Debit,0
749,3808,9522,21,Bangalore,Credit,0
750,1675,69313,17,Hyderabad,Debit,0
751,4465,57652,9,Mumbai,Debit,0
752,2892,25573,21,Bangalore,Credit,0
753,3504,30816,17,Chennai,Credit,0
754,3967,66110,0,Delhi,Debit,0
755,3239,9129,6,Chennai,Debit,0
756,3786,8449,2,Chennai,Credit,0
757,4760,60776,13,Mumbai,Credit,1
758,2122,92956,11,Hyderabad,Credit,0
759,2571,16582,13,Mumbai,Debit,0
760,1977,82407,3,Delhi,Credit,0
761,2008,43212,12,Mumbai,Debit,0
762,3143,3799,15,Delhi,Credit,0
763,2687,11403,15,Mumbai,Credit,0
764,3710,28527,21,Hyderabad,Credit,0
765,4261,24620,4,Bangalore,Credit,0
766,4807,86423,19,Hyderabad,Debit,0
767,1036,11487,5,Mumbai,Debit,1
768,4851,38154,5,Chennai,Credit,0
769,4440,63420,17,Bangalore,Debit,0
770,4766,4601,5,Chennai,Debit,0
771,2548,68409,6,Hyderabad,Debit,0
772,3326,54930,23,Bangalore,Credit,0
773,3264,12966,23,Mumbai,Credit,0
774,3914,80753,15,Chennai,Debit,0
775,1872,41495,8,Mumbai,Credit,0
776,2821,47686,12,Delhi,Credit,0
777,2296,73977,11,Bangalore,Credit,0
778,4952,78244,18,Chennai,Credit,1
779,3109,29735,22,Hyderabad,Debit,0
780,1595,51184,22,Hyderabad,Debit,1
781,2903,88966,0,Hyderabad,Credit,0
782,1728,94505,7,Hyderabad,Debit,0
783,2365,67897,3,Chennai,Debit,0
784,1396,40043,20,Delhi,Debit,0
785,1698,44383,21,Hyderabad,Debit,0
786,4090,58915,18,Hyderabad,Debit,0
787,3224,79146,20,Hyderabad,Credit,0
788,2635,49806,4,Delhi,Debit,0
789,1395,61242,16,Bangalore,Debit,0
790,3492,60736,2,Hyderabad,Credit,0
791,4304,48783,18,Hyderabad,Credit,0
792,4986,26043,0,Hyderabad,Credit,0
793,1075,30542,22,Bangalore,Debit,0
794,1264,21031,0,Hyderabad,Debit,0
795,3502,24193,22,Bangalore,Credit,0
796,2819,77653,19,Bangalore,Debit,0
797,1717,89502,8,Mumbai,Credit,0
798,3782,60327,22,Mumbai,Credit,0
799,4455,50040,4,Hyderabad,Debit,0
800,4635,62938,6,Chennai,Credit,0
801,1850,69401,5,Mumbai,Debit,0
802,4577,97422,16,Mumbai,Credit,0
803,2390,50049,21,Chennai,Credit,0
804,1143,70359,16,Delhi,Credit,0
805,1884,12496,12,Hyderabad,Debit,0
806,4140,30783,11,Delhi,Credit,0
807,4170,76050,3,Delhi,Credit,0
808,1395,48682,7,Bangalore,Credit,0
809,4096,21626,4,Bangalore,Debit,0
810,3995,3370,4,Hyderabad,Debit,0
811,3938,10800,12,Chennai,Debit,0
812,2492,53513,10,Bangalore,Debit,0
813,4555,26622,7,Mumbai,Debit,0
814,4636,17998,7,Hyderabad,Credit,0
815,4222,38876,0,Delhi,Credit,0
816,2167,89101,12,Hyderabad,Credit,0
817,3616,27917,4,Bangalore,Credit,0
818,2062,60281,20,Chennai,Debit,0
819,3156,66312,7,Delhi,Credit,0
820,4764,91406,16,Chennai,Debit,0
821,2065,72283,22,Hyderabad,Debit,0
822,2209,44728,22,Chennai,Debit,1
823,3982,13013,12,Chennai,Credit,0
824,3445,64410,8,Hyderabad,Debit,0
825,4294,49484,1,Delhi,Credit,0
826,1633,66667,18,Chennai,Debit,0
827,2156,20319,19,Chennai,Credit,0
828,4234,76362,16,Hyderabad,Credit,0
829,2238,97402,6,Mumbai,Debit,0
830,1732,79782,2,Chennai,Debit,1
831,1234,81544,18,Bangalore,Credit,0
832,4914,88955,18,Delhi,Credit,0
833,3705,77275,23,Chennai,Debit,0
834,1750,82917,8,Hyderabad,Debit,0
835,3635,37578,9,Bangalore,Debit,0
836,4080,79022,13,Hyderabad,Credit,0
837,4145,65652,17,Chennai,Debit,0
838,1953,96311,14,Bangalore,Credit,0
839,3539,90798,0,Delhi,Debit,0
840,3960,33382,5,Delhi,Debit,0
841,4324,90987,14,Delhi,Debit,0
842,4301,78979,5,Mumbai,Credit,0
843,2542,69256,17,Hyderabad,Credit,0
844,2197,91187,0,Chennai,Credit,0
845,2676,2301,23,Bangalore,Credit,0
846,2191,45767,2,Hyderabad,Debit,0
847,3217,99158,16,Chennai,Debit,0
848,2416,27077,15,Mumbai,Debit,0
849,3993,97432,7,Chennai,Credit,0
850,3842,86601,16,Hyderabad,Credit,0
851,3681,9633,7,Chennai,Debit,0
852,2217,50437,16,Bangalore,Debit,0
853,2540,23154,8,Mumbai,Credit,0
854,3076,12274,11,Bangalore,Credit,0
855,4236,60674,18,Mumbai,Credit,0
856,2445,56108,3,Mumbai,Credit,1
857,3386,96422,20,Chennai,Debit,0
858,4719,29349,21,Bangalore,Credit,0
859,2519,78622,10,Mumbai,Debit,0
860,2388,85519,3,Mumbai,Debit,0
861,2856,77978,13,Chennai,Debit,0
862,2365,73524,13,Hyderabad,Credit,0
863,1499,4191,5,Hyderabad,Debit,0
864,2680,23400,16,Delhi,Debit,0
865,1510,75132,1,Delhi,Debit,0
866,4398,70921,7,Mumbai,Credit,0
867,1216,5127,3,Hyderabad,Debit,0
868,2324,46065,9,Mumbai,Debit,0
869,2155,71197,6,Bangalore,Debit,0
870,2827,59230,3,Hyderabad,Credit,0
871,4141,40907,15,Hyderabad,Credit,0
872,4323,59890,13,Hyderabad,Debit,0
873,4486,59952,15,Delhi,Debit,0
874,2810,5627,8,Chennai,Credit,0
875,3492,20052,3,Chennai,Credit,0
876,3923,50761,23,Delhi,Credit,0
877,2205,39501,5,Delhi,Debit,0
878,3214,99861,0,Delhi,Credit,0
879,1090,49153,6,Chennai,Credit,0
880,1713,28697,0,Mumbai,Credit,0
881,2881,34881,18,Delhi,Credit,0
882,4602,96548,7,Mumbai,Debit,0
883,1038,95169,2,Mumbai,Credit,0
884,4197,66880,0,Bangalore,Debit,0
885,4522,80682,0,Chennai,Credit,0
886,1172,36883,6,Mumbai,Debit,0
887,1652,92914,20,Chennai,Debit,1
888,1753,24448,12,Chennai,Debit,0
889,2243,61604,0,Bangalore,Debit,0
890,4709,50805,15,Chennai,Credit,0
891,2081,17756,21,Mumbai,Debit,0
892,2683,22390,21,Hyderabad,Debit,0
893,3523,65044,13,Mumbai,Debit,0
894,1455,63934,3,Mumbai,Debit,0
895,1828,84411,22,Chennai,Debit,1
896,1894,17532,22,Mumbai,Credit,0
897,2384,54275,11,Hyderabad,Debit,0
898,2958,58899,11,Chennai,Debit,0
899,4072,74904,16,Delhi,Debit,0
900,3434,41306,20,Mumbai,Debit,0
901,2996,81160,14,Mumbai,Debit,0
902,3395,14700,9,Bangalore,Credit,1
903,1189,46168,2,Delhi,Credit,0
904,1504,28980,22,Delhi,Credit,1
905,2214,85757,19,Hyderabad,Debit,0
906,2531,11851,19,Delhi,Debit,0
907,4440,51410,11,Bangalore,Credit,0
908,4480,87958,0,Hyderabad,Debit,0
909,1823,16609,0,Delhi,Credit,0
910,1928,32384,9,Hyderabad,Debit,0
911,1933,13338,17,Delhi,Debit,0
912,2140,22448,14,Delhi,Debit,0
913,1133,76280,1,Delhi,Credit,1
914,3105,12241,16,Mumbai,Credit,0
915,4627,18101,7,Delhi,Credit,0
916,1684,61765,21,Mumbai,Credit,0
917,3719,10787,21,Chennai,Credit,0
918,3220,65190,8,Bangalore,Credit,0
919,2852,25301,20,Hyderabad,Debit,0
920,1814,51025,19,Hyderabad,Credit,0
921,2172,5197,10,Chennai,Credit,0
922,1079,50558,5,Delhi,Credit,0
923,3933,52274,23,Bangalore,Credit,0
924,4284,19693,13,Chennai,Debit,0
925,1202,39017,0,Chennai,Credit,0
926,3811,98900,6,Hyderabad,Credit,0
927,2252,40783,23,Mumbai,Credit,0
928,2699,84053,8,Mumbai,Credit,0
929,2250,34858,10,Delhi,Debit,0
930,2682,67338,23,Delhi,Debit,0
931,2555,59009,22,Chennai,Debit,0
932,4512,1899,15,Delhi,Credit,0
933,4473,68228,18,Mumbai,Credit,0
934,3094,67186,1,Bangalore,Credit,0
935,2256,60790,14,Hyderabad,Debit,0
936,4376,86372,2,Mumbai,Debit,0
937,2549,44615,3,Delhi,Credit,0
938,2166,20233,19,Hyderabad,Credit,0
939,4486,1182,21,Hyderabad,Credit,0
940,4584,38309,6,Chennai,Debit,0
941,2396,96662,11,Delhi,Credit,0
942,4637,63718,3,Chennai,Debit,0
943,4957,38613,9,Hyderabad,Debit,0
944,4330,92277,5,Chennai,Debit,0
945,3703,10981,21,Delhi,Debit,0
946,1470,73219,13,Mumbai,Credit,0
947,4018,50689,2,Bangalore,Debit,0
948,2035,58951,16,Mumbai,Credit,0
949,2353,1094,10,Hyderabad,Debit,0
950,3783,46741,9,Mumbai,Credit,0
951,3831,24413,20,Chennai,Debit,0
952,1967,46744,9,Delhi,Debit,0
953,1357,1632,9,Mumbai,Debit,0
954,4019,79960,2,Mumbai,Credit,0
955,4479,66894,23,Delhi,Debit,0
956,1667,21351,14,Chennai,Debit,0
957,1372,74379,16,Bangalore,Debit,0
958,2031,1670,17,Mumbai,Debit,0
959,2145,62274,18,Hyderabad,Credit,0
960,2371,56705,18,Chennai,Credit,0
961,3723,95469,11,Chennai,Credit,0
962,1089,37584,23,Mumbai,Credit,0
963,4719,39440,4,Delhi,Debit,0
964,3745,71679,23,Mumbai,Debit,0
965,4387,55906,15,Mumbai,Debit,0
966,4249,49302,14,Delhi,Credit,0
967,1539,55859,14,Hyderabad,Debit,0
968,3779,22309,5,Delhi,Credit,0
969,1868,20705,11,Mumbai,Credit,0
970,1040,33055,1,Bangalore,Credit,0
971,1739,31679,19,Delhi,Debit,0
972,4775,23660,8,Hyderabad,Debit,0
973,2946,57234,3,Delhi,Debit,0
974,3549,21652,4,Delhi,Credit,0
975,4006,85995,20,Chennai,Debit,0
976,4216,11160,7,Chennai,Debit,0
977,2224,6123,21,Mumbai,Credit,0
978,1928,80868,9,Mumbai,Debit,0
979,3036,10245,6,Delhi,Debit,0
980,4795,1587,21,Bangalore,Credit,0
981,3508,17188,13,Mumbai,Credit,0
982,3779,44378,4,Delhi,Debit,0
983,3799,46252,15,Delhi,Credit,0
984,1924,40214,14,Delhi,Debit,0
985,3956,89793,4,Delhi,Debit,0
986,2581,54709,2,Delhi,Credit,0
987,4618,86205,22,Chennai,Credit,0
988,4324,49742,9,Hyderabad,Credit,0
989,1389,24895,4,Hyderabad,Credit,0
990,2617,89896,22,Delhi,Debit,0
991,3930,30612,14,Mumbai,Credit,0
992,1255,28086,17,Bangalore,Credit,1
993,1708,60802,7,Delhi,Credit,0
994,2838,74283,20,Bangalore,Credit,0
995,2944,83099,1,Chennai,Debit,0
996,3497,68731,21,Hyderabad,Credit,0
997,1009,27868,7,Chennai,Credit,0
998,3871,30594,22,Mumbai,Debit,0
999,1797,62582,7,Mumbai,Credit,0
1000,4313,78686,3,Delhi,Debit,0
1001,4322,57755,18,Mumbai,Debit,0
1002,1876,20154,22,Mumbai,Debit,0
1003,2028,69653,17,Chennai,Debit,0
1004,4190,59075,20,Bangalore,Credit,0
1005,2015,96314,22,Hyderabad,Debit,0
1006,2824,32367,0,Mumbai,Credit,0
1007,1373,31466,19,Mumbai,Debit,0
1008,4136,42062,14,Chennai,Debit,0
1009,3193,68095,17,Hyderabad,Credit,0
1010,1223,21450,21,Chennai,Credit,0
1011,2262,48320,11,Bangalore,Debit,0
1012,3224,72119,0,Chennai,Credit,0
1013,2802,49883,6,Hyderabad,Debit,0
1014,1852,63694,18,Hyderabad,Credit,0
1015,4353,80256,0,Mumbai,Debit,0
1016,1062,69518,23,Bangalore,Credit,0
1017,2240,59523,6,Delhi,Credit,0
1018,4925,45859,1,Mumbai,Debit,0
1019,3874,38378,6,Chennai,Debit,0
1020,3842,36834,18,Chennai,Debit,0
1021,1688,23773,12,Hyderabad,Credit,1
1022,2484,60696,23,Hyderabad,Credit,0
1023,2633,66305,4,Hyderabad,Debit,0
1024,3152,124,22,Delhi,Credit,0
1025,4170,26548,18,Delhi,Debit,0
1026,1510,65572,0,Mumbai,Credit,0
1027,1384,96931,0,Delhi,Credit,0
1028,1404,20591,17,Hyderabad,Credit,0
1029,3870,45979,23,Mumbai,Debit,0
1030,1517,26078,0,Mumbai,Credit,0
1031,1475,29595,4,Bangalore,Credit,1
1032,3000,79619,8,Delhi,Credit,0
1033,3756,31723,11,Chennai,Credit,0
1034,4934,31024,8,Chennai,Debit,0
1035,2668,58949,17,Bangalore,Credit,0
1036,2893,23147,22,Hyderabad,Credit,0
1037,3818,93194,10,Bangalore,Credit,0
1038,2460,64874,0,Hyderabad,Credit,1
1039,4094,23575,18,Delhi,Debit,0
1040,4044,57854,21,Delhi,Credit,0
1041,4636,15093,9,Mumbai,Credit,0
1042,3724,41896,1,Mumbai,Credit,0
1043,1713,77311,6,Mumbai,Credit,0
1044,4529,50277,19,Mumbai,Debit,0
1045,1082,53078,1,Chennai,Credit,0
1046,2168,37433,18,Mumbai,Credit,0
1047,4156,29533,5,Mumbai,Debit,0
1048,4149,7315,9,Mumbai,Credit,0
1049,3504,22813,8,Hyderabad,Debit,0
1050,2901,75702,7,Mumbai,Credit,0
1051,3048,15783,10,Bangalore,Credit,0
1052,1050,91088,8,Mumbai,Credit,0
1053,1684,37470,19,Mumbai,Credit,0
1054,1716,9297,19,Chennai,Credit,0
1055,4843,23890,8,Mumbai,Credit,0
1056,2469,65199,7,Hyderabad,Credit,1
1057,1448,21108,14,Delhi,Credit,0
1058,1880,34979,1,Mumbai,Credit,0
1059,1487,84221,23,Mumbai,Credit,0
1060,2823,91214,0,Mumbai,Credit,0
1061,3081,31412,8,Chennai,Credit,0
1062,4419,86539,8,Delhi,Debit,0
1063,3142,84714,12,Chennai,Credit,0
1064,4143,47406,7,Chennai,Debit,0
1065,2574,77647,20,Chennai,Debit,0
1066,3201,6091,4,Hyderabad,Credit,0
1067,1249,78259,2,Delhi,Debit,0
1068,1673,62004,20,Hyderabad,Credit,0
1069,1437,61919,3,Hyderabad,Credit,0
1070,3165,21109,16,Delhi,Debit,0
1071,1770,99914,15,Hyderabad,Debit,0
1072,4962,44772,15,Delhi,Debit,0
1073,4377,17598,19,Mumbai,Credit,0
1074,1267,15128,2,Chennai,Debit,0
1075,2984,5469,5,Hyderabad,Debit,0
1076,2077,35540,0,Delhi,Debit,0
1077,1235,76136,20,Bangalore,Credit,0
1078,1388,58810,15,Hyderabad,Credit,0
1079,4037,30387,14,Hyderabad,Debit,0
1080,4805,1518,6,Delhi,Debit,0
1081,1762,24359,1,Bangalore,Debit,0
1082,2848,66394,9,Bangalore,Debit,0
1083,3448,90333,14,Mumbai,Debit,0
1084,1623,72305,5,Hyderabad,Debit,1
1085,3814,81949,1,Chennai,Debit,0
1086,4374,28768,23,Hyderabad,Credit,0
1087,3966,94387,23,Chennai,Debit,0
1088,4278,37891,16,Chennai,Debit,0
1089,2252,73598,0,Delhi,Credit,0
1090,3900,83615,0,Hyderabad,Debit,0
1091,4981,46710,3,Delhi,Credit,0
1092,1577,50331,19,Mumbai,Debit,0
1093,3122,817,15,Chennai,Credit,0
1094,1434,3945,7,Bangalore,Debit,0
1095,3150,58076,0,Chennai,Debit,0
1096,4493,43018,18,Mumbai,Credit,0
1097,4775,40147,10,Chennai,Credit,0
1098,1763,15382,16,Delhi,Credit,0
1099,3785,14671,9,Hyderabad,Debit,0
1100,3853,76920,11,Bangalore,Debit,0
1101,2329,18224,8,Delhi,Debit,0
1102,3145,99239,6,Hyderabad,Debit,0
1103,4921,40552,11,Bangalore,Debit,0
1104,3845,36724,14,Mumbai,Credit,0
1105,2358,37310,7,Chennai,Debit,0
1106,3906,42548,16,Bangalore,Credit,0
1107,3482,67659,4,Mumbai,Credit,0
1108,1446,49514,13,Hyderabad,Debit,0
1109,3017,71855,1,Bangalore,Debit,0
1110,2331,64969,15,Mumbai,Credit,0
1111,1248,54519,16,Hyderabad,Debit,0
1112,1165,17244,2,Delhi,Credit,0
1113,4552,26861,22,Chennai,Debit,0
1114,4031,72427,0,Mumbai,Credit,0
1115,2358,43773,17,Delhi,Debit,0
1116,2019,75285,17,Hyderabad,Debit,0
1117,1541,76348,3,Bangalore,Debit,0
1118,1758,59288,14,Chennai,Credit,0
1119,4177,2197,18,Hyderabad,Debit,0
1120,4634,98969,18,Mumbai,Credit,0
1121,3128,99301,9,Chennai,Debit,1
1122,3180,38495,4,Delhi,Debit,0
1123,1796,53853,18,Chennai,Credit,0
1124,3947,61158,10,Delhi,Credit,0
1125,1137,2063,6,Hyderabad,Credit,0
1126,3231,85667,4,Bangalore,Debit,0
1127,4472,82460,19,Chennai,Debit,0
1128,2353,53552,11,Bangalore,Debit,0
1129,3832,37805,18,Bangalore,Debit,0
1130,4579,8783,14,Chennai,Debit,0
1131,2875,9529,11,Chennai,Debit,0
1132,4031,75411,3,Bangalore,Debit,0
1133,1068,21354,11,Mumbai,Credit,0
1134,3593,35744,17,Mumbai,Debit,0
1135,4845,81221,16,Chennai,Credit,1
1136,3100,86346,18,Bangalore,Debit,0
1137,2473,9540,15,Bangalore,Credit,1
1138,1204,21302,10,Hyderabad,Credit,0
1139,3173,6912,1,Bangalore,Credit,0
1140,4818,70009,15,Mumbai,Debit,0
1141,1042,10500,0,Hyderabad,Credit,0
1142,4823,56072,16,Mumbai,Credit,0
1143,2906,62041,17,Delhi,Credit,0
1144,3158,40977,12,Chennai,Credit,0
1145,1760,88140,4,Delhi,Debit,0
1146,4734,49903,23,Chennai,Debit,0
1147,4254,31876,5,Mumbai,Debit,0
1148,3895,42929,0,Mumbai,Debit,0
1149,3142,57315,9,Delhi,Credit,0
1150,2994,72411,4,Chennai,Debit,0
1151,4445,78040,0,Chennai,Credit,0
1152,2935,89837,22,Hyderabad,Debit,0
1153,4591,86234,10,Bangalore,Credit,0
1154,1899,40786,23,Hyderabad,Credit,1
1155,1359,24580,23,Mumbai,Credit,0
1156,3947,78102,6,Delhi,Credit,0
1157,2719,47108,17,Chennai,Debit,0
1158,1280,74144,20,Hyderabad,Debit,0
1159,4266,74305,19,Delhi,Credit,1
1160,2887,4936,20,Delhi,Credit,0
1161,4266,93771,9,Bangalore,Debit,0
1162,1666,37437,14,Chennai,Debit,0
1163,1092,21625,3,Delhi,Debit,1
1164,1671,39693,15,Chennai,Credit,0
1165,2969,10150,14,Hyderabad,Credit,0
1166,1060,60406,14,Delhi,Credit,0
1167,3681,7906,11,Delhi,Credit,0
1168,4122,38219,7,Hyderabad,Debit,0
1169,4474,28854,7,Chennai,Credit,0
1170,4860,35840,17,Chennai,Debit,0
1171,2028,31038,5,Delhi,Credit,0
1172,2489,76498,4,Hyderabad,Debit,1
1173,1603,38556,1,Mumbai,Credit,0
1174,1681,87954,11,Chennai,Debit,0
1175,4900,67356,3,Mumbai,Debit,0
1176,3581,12355,22,Delhi,Credit,0
1177,2428,10019,12,Mumbai,Debit,0
1178,3885,12454,16,Mumbai,Debit,0
1179,4584,9039,15,Chennai,Debit,0
1180,3692,65355,8,Delhi,Credit,0
1181,3280,36033,0,Mumbai,Credit,0
1182,1523,39512,14,Chennai,Credit,0
1183,3393,19410,11,Mumbai,Credit,0
1184,4117,85707,4,Chennai,Debit,0
1185,3593,26337,22,Delhi,Debit,0
1186,2968,65522,23,Hyderabad,Credit,1
1187,2101,61363,17,Chennai,Debit,1
1188,2753,34210,19,Chennai,Credit,0
1189,2836,6839,1,Mumbai,Credit,0
1190,4994,27231,3,Delhi,Debit,0
1191,4144,14435,14,Bangalore,Credit,0
1192,3841,82647,5,Bangalore,Debit,0
1193,3296,65691,21,Hyderabad,Credit,0
1194,3094,44297,11,Delhi,Credit,0
1195,2144,86723,17,Chennai,Credit,0
1196,3261,5594,19,Bangalore,Debit,0
1197,3286,13325,3,Hyderabad,Credit,0
1198,2079,63298,0,Delhi,Debit,0
1199,3397,34600,14,Hyderabad,Credit,0
1200,1106,53743,17,Bangalore,Credit,0
1201,3878,19691,13,Mumbai,Debit,0
1202,1047,71799,2,Mumbai,Debit,0
1203,4644,80071,14,Delhi,Debit,0
1204,1336,15655,4,Hyderabad,Debit,0
1205,2049,50763,23,Chennai,Debit,0
1206,3851,20440,21,Bangalore,Debit,0
1207,2280,75453,2,Mumbai,Credit,0
1208,3055,58516,21,Mumbai,Debit,0
1209,1624,4031,6,Hyderabad,Credit,0
1210,2890,9543,5,Mumbai,Credit,0
1211,2276,71268,21,Hyderabad,Credit,0
1212,2715,71368,0,Bangalore,Debit,0
1213,3766,95385,18,Hyderabad,Credit,0
1214,1302,17034,6,Mumbai,Credit,0
1215,1638,22810,3,Hyderabad,Credit,0
1216,1055,91579,11,Mumbai,Debit,0
1217,1725,1574,19,Delhi,Credit,0
1218,1525,49452,22,Mumbai,Debit,0
1219,1473,91706,17,Mumbai,Credit,0
1220,1027,65664,8,Mumbai,Debit,0
1221,3125,35941,18,Delhi,Debit,0
1222,4287,91059,21,Chennai,Credit,0
1223,4457,39882,3,Mumbai,Credit,0
1224,1364,45886,0,Chennai,Debit,0
1225,3713,74003,8,Bangalore,Debit,0
1226,1525,13412,14,Hyderabad,Debit,0
1227,3746,66795,21,Chennai,Credit,0
1228,2335,37971,7,Bangalore,Credit,0
1229,1882,70484,14,Hyderabad,Credit,0
1230,2030,18612,14,Mumbai,Credit,0
1231,2026,64560,17,Mumbai,Credit,0
1232,2646,76457,6,Mumbai,Debit,0
1233,1918,7660,21,Delhi,Debit,0
1234,3797,92968,17,Delhi,Debit,0
1235,3410,15841,15,Delhi,Debit,0
1236,2774,58097,1,Delhi,Debit,0
1237,2531,67956,3,Bangalore,Debit,0
1238,4345,19715,19,Bangalore,Credit,0
1239,4577,70296,15,Mumbai,Debit,0
1240,3853,65914,2,Hyderabad,Credit,0
1241,3786,46501,23,Delhi,Credit,0
1242,2906,86198,22,Hyderabad,Credit,0
1243,4086,45940,1,Bangalore,Credit,0
1244,2215,6844,2,Delhi,Debit,0
1245,2654,32938,4,Bangalore,Debit,0
1246,1484,6799,1,Bangalore,Credit,0
1247,3075,46581,18,Chennai,Credit,0
1248,1713,20658,23,Bangalore,Debit,0
1249,2062,81036,19,Mumbai,Debit,0
1250,2976,69261,1,Bangalore,Debit,0
1251,2296,84046,1,Delhi,Credit,0
1252,2254,56067,21,Mumbai,Debit,0
1253,3133,57726,23,Bangalore,Debit,0
1254,4545,11610,22,Mumbai,Credit,0
1255,1125,54451,19,Bangalore,Credit,0
1256,3859,50518,17,Mumbai,Debit,0
1257,1536,32513,19,Hyderabad,Credit,0
1258,3192,31713,20,Chennai,Credit,0
1259,4596,68756,13,Mumbai,Credit,0
1260,4283,58823,14,Delhi,Credit,0
1261,3072,33173,11,Chennai,Credit,0
1262,2603,94396,10,Chennai,Debit,0
1263,4465,9768,10,Bangalore,Debit,0
1264,1066,62687,6,Mumbai,Debit,0
1265,1232,78,11,Chennai,Debit,0
1266,3156,62420,15,Delhi,Debit,0
1267,2169,47649,4,Delhi,Credit,0
